   在 System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   在 System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- 内部异常堆栈跟踪的结尾 ---
   在 System.Net.HttpWebRequest.GetResponse()
   在 JN.WindowsService.Service1.ChkSrvYz(Object source, ElapsedEventArgs e)
2016-07-27 11:43:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:44:26 >>触发定时作业
2016-07-27 11:44:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:44:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:44:28 >>System.Net.WebException: 无法连接到远程服务器 ---> System.Net.Sockets.SocketException: 由于目标计算机积极拒绝，无法连接。 127.0.0.1:41520
   在 System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   在 System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- 内部异常堆栈跟踪的结尾 ---
   在 System.Net.HttpWebRequest.GetResponse()
   在 JN.WindowsService.Service1.ChkSrvYz(Object source, ElapsedEventArgs e)
2016-07-27 11:45:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:46:26 >>触发定时作业
2016-07-27 11:46:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:46:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:46:28 >>System.Net.WebException: 无法连接到远程服务器 ---> System.Net.Sockets.SocketException: 由于目标计算机积极拒绝，无法连接。 127.0.0.1:41520
   在 System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   在 System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- 内部异常堆栈跟踪的结尾 ---
   在 System.Net.HttpWebRequest.GetResponse()
   在 JN.WindowsService.Service1.ChkSrvYz(Object source, ElapsedEventArgs e)
2016-07-27 11:47:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:48:26 >>触发定时作业
2016-07-27 11:48:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:48:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:48:28 >>System.Net.WebException: 无法连接到远程服务器 ---> System.Net.Sockets.SocketException: 由于目标计算机积极拒绝，无法连接。 127.0.0.1:41520
   在 System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   在 System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- 内部异常堆栈跟踪的结尾 ---
   在 System.Net.HttpWebRequest.GetResponse()
   在 JN.WindowsService.Service1.ChkSrvYz(Object source, ElapsedEventArgs e)
2016-07-27 11:49:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:50:26 >>触发定时作业
2016-07-27 11:50:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:50:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:50:28 >>System.Net.WebException: 无法连接到远程服务器 ---> System.Net.Sockets.SocketException: 由于目标计算机积极拒绝，无法连接。 127.0.0.1:41520
   在 System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   在 System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- 内部异常堆栈跟踪的结尾 ---
   在 System.Net.HttpWebRequest.GetResponse()
   在 JN.WindowsService.Service1.ChkSrvYz(Object source, ElapsedEventArgs e)
2016-07-27 11:51:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:52:26 >>触发定时作业
2016-07-27 11:52:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:52:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:52:28 >>System.Net.WebException: 无法连接到远程服务器 ---> System.Net.Sockets.SocketException: 由于目标计算机积极拒绝，无法连接。 127.0.0.1:41520
   在 System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   在 System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- 内部异常堆栈跟踪的结尾 ---
